0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
6,11.0,0.0,7.0,3.0,5.0,7.0,3.0,0.0,6.0,7.62,0.0,6.0,0.0,11.0,5.0,0.0,11.0,7.0,14.0,7.62,7.0,14.0,11.0,16.0,4.47,11.0,0.0,12.0,9.0,9.06,12.0,9.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0
6,21.0,0.0,11.0,7.0,12.21,11.0,7.0,0.0,14.0,13.04,0.0,14.0,0.0,28.0,14.0,0.0,28.0,11.0,35.0,13.04,11.0,35.0,21.0,42.0,12.21,21.0,0.0,21.0,6.0,6.0,22.0,6.0,17.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,47.41
6,30.0,0.0,0.0,12.0,32.31,0.0,12.0,0.0,24.0,12.0,0.0,24.0,30.0,36.0,32.31,30.0,0.0,30.0,11.0,11.0,30.0,11.0,26.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.86
6,15.0,0.0,6.0,5.0,10.3,6.0,5.0,0.0,10.0,7.81,0.0,10.0,0.0,20.0,10.0,0.0,20.0,6.0,25.0,7.81,6.0,25.0,15.0,30.0,10.3,15.0,0.0,17.0,11.0,11.18,19.0,11.0,12.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,35.51
6,22.0,0.0,3.0,11.0,21.95,3.0,11.0,0.0,22.0,11.4,0.0,22.0,3.0,33.0,11.4,3.0,33.0,22.0,44.0,21.95,22.0,0.0,23.0,8.0,8.06,25.0,8.0,20.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.61
6,10.0,0.0,1.0,5.0,10.3,1.0,5.0,0.0,10.0,5.1,0.0,10.0,1.0,15.0,5.1,1.0,15.0,10.0,20.0,10.3,10.0,0.0,11.0,9.0,9.06,13.0,9.0,8.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.85
6,7.0,0.0,0.0,4.0,8.06,0.0,4.0,0.0,7.0,3.0,0.0,7.0,0.0,11.0,4.0,0.0,11.0,7.0,14.0,7.62,7.0,0.0,6.0,11.0,11.05,7.0,11.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.65
6,12.0,0.0,2.0,4.0,10.77,2.0,4.0,0.0,8.0,4.47,0.0,8.0,0.0,16.0,8.0,0.0,16.0,2.0,20.0,4.47,2.0,20.0,12.0,24.0,10.77,12.0,0.0,13.0,11.0,11.05,13.0,11.0,9.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,27.29
6,13.0,0.0,0.0,5.0,13.93,0.0,5.0,0.0,10.0,5.0,0.0,10.0,13.0,14.0,13.6,13.0,0.0,12.0,7.0,7.07,14.0,7.0,9.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8
6,12.0,0.0,0.0,9.0,15.0,0.0,9.0,0.0,18.0,9.0,0.0,18.0,12.0,28.0,15.62,12.0,0.0,13.0,6.0,6.08,14.0,6.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3
6,37.0,0.0,0.0,15.0,39.92,0.0,15.0,0.0,30.0,15.0,0.0,30.0,37.0,44.0,39.56,37.0,0.0,39.0,10.0,10.2,39.0,10.0,34.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8
6,38.0,0.0,14.0,12.0,26.83,14.0,12.0,0.0,23.0,17.8,0.0,23.0,14.0,35.0,18.44,14.0,35.0,38.0,46.0,26.4,38.0,0.0,38.0,9.0,9.0,38.0,9.0,34.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.67
6,26.0,0.0,10.0,9.0,18.36,10.0,9.0,0.0,18.0,13.45,0.0,18.0,10.0,27.0,13.45,10.0,27.0,26.0,36.0,18.36,26.0,0.0,26.0,11.0,11.0,28.0,11.0,21.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.61
6,29.0,0.0,0.0,14.0,32.2,0.0,14.0,0.0,28.0,14.0,0.0,28.0,29.0,42.0,32.2,29.0,0.0,29.0,7.0,7.0,30.0,7.0,24.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.61
6,17.0,0.0,13.0,3.0,5.0,13.0,3.0,0.0,6.0,13.34,0.0,6.0,0.0,12.0,6.0,0.0,12.0,13.0,15.0,13.34,13.0,15.0,17.0,18.0,5.0,17.0,0.0,19.0,8.0,8.25,20.0,8.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,26.91
6,11.0,0.0,1.0,4.0,10.77,1.0,4.0,0.0,8.0,4.12,0.0,8.0,0.0,15.0,7.0,0.0,15.0,1.0,19.0,4.12,1.0,19.0,11.0,22.0,10.44,11.0,0.0,11.0,6.0,6.0,11.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,24.6
6,46.0,0.0,34.0,8.0,14.42,34.0,8.0,0.0,16.0,34.93,0.0,16.0,0.0,33.0,17.0,0.0,33.0,34.0,41.0,34.93,34.0,41.0,46.0,50.0,15.0,46.0,0.0,44.0,9.0,9.22,48.0,9.0,42.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,69.31
6,25.0,0.0,13.0,7.0,13.89,13.0,7.0,0.0,14.0,14.76,0.0,14.0,13.0,21.0,14.76,13.0,21.0,25.0,28.0,13.89,25.0,0.0,25.0,7.0,7.0,27.0,7.0,21.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9
6,21.0,0.0,2.0,8.0,20.62,2.0,8.0,0.0,16.0,8.25,0.0,16.0,2.0,24.0,8.25,2.0,24.0,21.0,32.0,20.62,21.0,0.0,21.0,11.0,11.0,22.0,11.0,18.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83
6,8.0,0.0,1.0,3.0,7.62,1.0,3.0,0.0,6.0,3.16,0.0,6.0,0.0,11.0,5.0,0.0,11.0,1.0,14.0,3.16,1.0,14.0,8.0,16.0,7.28,8.0,0.0,7.0,10.0,10.05,9.0,10.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,18.36
6,7.0,0.0,0.0,5.0,8.6,0.0,5.0,0.0,10.0,5.0,0.0,10.0,7.0,16.0,9.22,7.0,0.0,6.0,10.0,10.05,7.0,10.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46
6,28.0,0.0,18.0,5.0,11.18,18.0,5.0,0.0,10.0,18.68,0.0,10.0,0.0,21.0,11.0,0.0,21.0,18.0,26.0,18.68,18.0,26.0,28.0,32.0,11.66,28.0,0.0,28.0,10.0,10.0,29.0,10.0,25.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,43.19
6,17.0,0.0,0.0,14.0,22.02,0.0,14.0,0.0,28.0,14.0,0.0,28.0,17.0,42.0,22.02,17.0,0.0,17.0,10.0,10.0,19.0,10.0,14.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1
6,14.0,0.0,0.0,11.0,17.8,0.0,11.0,0.0,22.0,11.0,0.0,22.0,14.0,34.0,18.44,14.0,0.0,12.0,8.0,8.25,15.0,8.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.16
6,22.0,0.0,10.0,7.0,13.89,10.0,7.0,0.0,14.0,12.21,0.0,14.0,0.0,29.0,15.0,0.0,29.0,10.0,36.0,12.21,10.0,36.0,22.0,44.0,14.42,22.0,0.0,24.0,7.0,7.28,26.0,7.0,20.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,51.11
6,23.0,0.0,2.0,12.0,24.19,2.0,12.0,0.0,23.0,11.18,0.0,23.0,2.0,35.0,12.17,2.0,35.0,23.0,46.0,23.71,23.0,0.0,24.0,10.0,10.05,24.0,10.0,19.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.88
6,17.0,0.0,4.0,6.0,14.32,4.0,6.0,0.0,12.0,7.21,0.0,12.0,0.0,23.0,11.0,0.0,23.0,4.0,29.0,7.21,4.0,29.0,17.0,34.0,13.93,17.0,0.0,15.0,8.0,8.25,18.0,8.0,13.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,38.47
6,13.0,0.0,7.0,4.0,7.21,7.0,4.0,0.0,8.0,8.06,0.0,8.0,0.0,17.0,9.0,0.0,17.0,7.0,21.0,8.06,7.0,21.0,13.0,26.0,7.81,13.0,0.0,12.0,7.0,7.07,13.0,7.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,29.07
6,13.0,0.0,7.0,4.0,7.21,7.0,4.0,0.0,8.0,8.06,0.0,8.0,0.0,16.0,8.0,0.0,16.0,7.0,20.0,8.06,7.0,20.0,13.0,24.0,7.21,13.0,0.0,13.0,8.0,8.0,13.0,8.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,27.29
6,18.0,0.0,1.0,9.0,19.24,1.0,9.0,0.0,18.0,9.06,0.0,18.0,1.0,27.0,9.06,1.0,27.0,18.0,36.0,19.24,18.0,0.0,19.0,7.0,7.07,19.0,7.0,16.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.71
6,7.0,0.0,0.0,5.0,8.6,0.0,5.0,0.0,10.0,5.0,0.0,10.0,7.0,14.0,8.06,7.0,0.0,8.0,6.0,6.08,10.0,6.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2
6,14.0,0.0,7.0,5.0,8.6,7.0,5.0,0.0,10.0,8.6,0.0,10.0,0.0,19.0,9.0,0.0,19.0,7.0,24.0,8.6,7.0,24.0,14.0,28.0,8.06,14.0,0.0,14.0,11.0,11.0,14.0,11.0,10.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,31.3
6,8.0,0.0,0.0,5.0,9.43,0.0,5.0,0.0,10.0,5.0,0.0,10.0,8.0,14.0,8.94,8.0,0.0,8.0,9.0,9.0,8.0,9.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12
6,17.0,0.0,3.0,5.0,14.87,3.0,5.0,0.0,10.0,5.83,0.0,10.0,0.0,19.0,9.0,0.0,19.0,3.0,24.0,5.83,3.0,24.0,17.0,28.0,14.56,17.0,0.0,16.0,10.0,10.05,17.0,10.0,14.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,32.76
6,19.0,0.0,0.0,12.0,22.47,0.0,12.0,0.0,24.0,12.0,0.0,24.0,19.0,36.0,22.47,19.0,0.0,19.0,7.0,7.0,20.0,7.0,14.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.18
6,10.0,0.0,4.0,2.0,6.32,4.0,2.0,0.0,4.0,4.47,0.0,4.0,0.0,8.0,4.0,0.0,8.0,4.0,10.0,4.47,4.0,10.0,10.0,12.0,6.32,10.0,0.0,10.0,8.0,8.0,12.0,8.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,16.97
6,20.0,0.0,8.0,5.0,13.0,8.0,5.0,0.0,10.0,9.43,0.0,10.0,0.0,20.0,10.0,0.0,20.0,8.0,25.0,9.43,8.0,25.0,20.0,30.0,13.0,20.0,0.0,20.0,6.0,6.0,21.0,6.0,17.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,36.62
6,5.0,0.0,0.0,4.0,6.4,0.0,4.0,0.0,8.0,4.0,0.0,8.0,5.0,12.0,6.4,5.0,0.0,4.0,8.0,8.06,7.0,8.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.89
6,20.0,0.0,10.0,6.0,11.66,10.0,6.0,0.0,13.0,12.21,0.0,13.0,10.0,19.0,11.66,10.0,19.0,20.0,26.0,12.21,20.0,0.0,21.0,6.0,6.08,23.0,6.0,18.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.71
6,25.0,0.0,4.0,12.0,24.19,4.0,12.0,0.0,25.0,13.6,0.0,25.0,4.0,37.0,12.65,4.0,37.0,25.0,50.0,24.7,25.0,0.0,24.0,6.0,6.08,26.0,6.0,20.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.36
6,16.0,0.0,2.0,5.0,14.87,2.0,5.0,0.0,10.0,5.39,0.0,10.0,0.0,21.0,11.0,0.0,21.0,2.0,26.0,5.39,2.0,26.0,16.0,32.0,15.23,16.0,0.0,14.0,10.0,10.2,17.0,10.0,11.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,36.24
6,21.0,0.0,9.0,7.0,13.89,9.0,7.0,0.0,14.0,11.4,0.0,14.0,9.0,21.0,11.4,9.0,21.0,21.0,28.0,13.89,21.0,0.0,22.0,10.0,10.05,23.0,10.0,18.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24
6,15.0,0.0,0.0,5.0,15.81,0.0,5.0,0.0,10.0,5.0,0.0,10.0,15.0,16.0,16.16,15.0,0.0,17.0,11.0,11.18,19.0,11.0,13.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84
6,35.0,0.0,14.0,12.0,24.19,14.0,12.0,0.0,25.0,19.1,0.0,25.0,14.0,37.0,18.44,14.0,37.0,35.0,50.0,24.7,35.0,0.0,33.0,8.0,8.25,37.0,8.0,31.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2
6,30.0,0.0,0.0,15.0,33.54,0.0,15.0,0.0,30.0,15.0,0.0,30.0,30.0,44.0,33.11,30.0,0.0,30.0,10.0,10.0,30.0,10.0,27.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.25
6,12.0,0.0,6.0,4.0,7.21,6.0,4.0,0.0,8.0,7.21,0.0,8.0,0.0,16.0,8.0,0.0,16.0,6.0,20.0,7.21,6.0,20.0,12.0,24.0,7.21,12.0,0.0,14.0,10.0,10.2,14.0,10.0,9.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,27.78
6,6.0,0.0,2.0,2.0,4.47,2.0,2.0,0.0,4.0,2.83,0.0,4.0,0.0,8.0,4.0,0.0,8.0,2.0,10.0,2.83,2.0,10.0,6.0,12.0,4.47,6.0,0.0,8.0,9.0,9.22,10.0,9.0,3.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,15.62
6,17.0,0.0,0.0,13.0,21.4,0.0,13.0,0.0,26.0,13.0,0.0,26.0,17.0,38.0,20.81,17.0,0.0,18.0,9.0,9.06,19.0,9.0,13.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.49
6,32.0,0.0,11.0,12.0,24.19,11.0,12.0,0.0,23.0,15.56,0.0,23.0,11.0,35.0,16.28,11.0,35.0,32.0,46.0,23.71,32.0,0.0,30.0,9.0,9.22,33.0,9.0,29.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.61
6,29.0,0.0,4.0,11.0,27.31,4.0,11.0,0.0,22.0,11.7,0.0,22.0,4.0,33.0,11.7,4.0,33.0,29.0,44.0,27.31,29.0,0.0,29.0,7.0,7.0,30.0,7.0,26.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.25
6,32.0,0.0,24.0,6.0,10.0,24.0,6.0,0.0,12.0,24.74,0.0,12.0,0.0,23.0,11.0,0.0,23.0,24.0,29.0,24.74,24.0,29.0,32.0,34.0,9.43,32.0,0.0,32.0,9.0,9.0,32.0,9.0,29.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,46.69
6,20.0,0.0,0.0,9.0,21.93,0.0,9.0,0.0,18.0,9.0,0.0,18.0,20.0,26.0,21.54,20.0,0.0,20.0,9.0,9.0,22.0,9.0,15.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06
6,5.0,0.0,0.0,4.0,6.4,0.0,4.0,0.0,8.0,4.0,0.0,8.0,5.0,12.0,6.4,5.0,0.0,5.0,11.0,11.0,7.0,11.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.89
6,15.0,0.0,0.0,5.0,15.81,0.0,5.0,0.0,10.0,5.0,0.0,10.0,15.0,16.0,16.16,15.0,0.0,17.0,7.0,7.28,19.0,7.0,12.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84
6,33.0,0.0,8.0,8.0,26.25,8.0,8.0,0.0,16.0,11.31,0.0,16.0,0.0,33.0,17.0,0.0,33.0,8.0,41.0,11.31,8.0,41.0,33.0,50.0,26.57,33.0,0.0,32.0,6.0,6.08,33.0,6.0,28.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,59.91
6,8.0,0.0,2.0,3.0,6.71,2.0,3.0,0.0,6.0,3.61,0.0,6.0,0.0,11.0,5.0,0.0,11.0,2.0,14.0,3.61,2.0,14.0,8.0,16.0,6.32,8.0,0.0,8.0,6.0,6.0,8.0,6.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,17.89
6,37.0,0.0,0.0,13.0,39.22,0.0,13.0,0.0,26.0,13.0,0.0,26.0,37.0,40.0,39.56,37.0,0.0,36.0,6.0,6.08,38.0,6.0,32.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.17
6,17.0,0.0,0.0,13.0,21.4,0.0,13.0,0.0,26.0,13.0,0.0,26.0,17.0,38.0,20.81,17.0,0.0,15.0,7.0,7.28,19.0,7.0,14.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.49
6,29.0,0.0,0.0,13.0,31.78,0.0,13.0,0.0,26.0,13.0,0.0,26.0,29.0,40.0,32.2,29.0,0.0,28.0,8.0,8.06,30.0,8.0,25.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
6,17.0,0.0,0.0,8.0,18.79,0.0,8.0,0.0,16.0,8.0,0.0,16.0,17.0,24.0,18.79,17.0,0.0,17.0,8.0,8.0,19.0,8.0,12.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.61
6,11.0,0.0,0.0,5.0,12.08,0.0,5.0,0.0,10.0,5.0,0.0,10.0,11.0,14.0,11.7,11.0,0.0,9.0,8.0,8.25,11.0,8.0,7.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8
6,11.0,0.0,1.0,6.0,11.66,1.0,6.0,0.0,11.0,5.1,0.0,11.0,1.0,17.0,6.08,1.0,17.0,11.0,22.0,11.18,11.0,0.0,11.0,6.0,6.0,12.0,6.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06
6,11.0,0.0,1.0,6.0,11.66,1.0,6.0,0.0,11.0,5.1,0.0,11.0,1.0,17.0,6.08,1.0,17.0,11.0,22.0,11.18,11.0,0.0,9.0,9.0,9.22,13.0,9.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55
6,19.0,0.0,0.0,9.0,21.02,0.0,9.0,0.0,18.0,9.0,0.0,18.0,19.0,28.0,21.47,19.0,0.0,18.0,10.0,10.05,20.0,10.0,14.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.41
6,18.0,0.0,8.0,6.0,11.66,8.0,6.0,0.0,13.0,10.63,0.0,13.0,8.0,19.0,10.0,8.0,19.0,18.0,26.0,12.21,18.0,0.0,17.0,10.0,10.05,19.0,10.0,14.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2
6,8.0,0.0,0.0,6.0,10.0,0.0,6.0,0.0,12.0,6.0,0.0,12.0,8.0,18.0,10.0,8.0,0.0,9.0,11.0,11.05,11.0,11.0,4.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1
6,22.0,0.0,8.0,8.0,16.12,8.0,8.0,0.0,15.0,10.63,0.0,15.0,8.0,23.0,11.31,8.0,23.0,22.0,30.0,15.65,22.0,0.0,24.0,6.0,6.32,26.0,6.0,19.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7
6,39.0,0.0,25.0,8.0,16.12,25.0,8.0,0.0,16.0,26.25,0.0,16.0,0.0,33.0,17.0,0.0,33.0,25.0,41.0,26.25,25.0,41.0,39.0,50.0,16.64,39.0,0.0,40.0,11.0,11.05,42.0,11.0,35.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,65.3
6,7.0,0.0,1.0,2.0,6.32,1.0,2.0,0.0,4.0,2.24,0.0,4.0,0.0,9.0,5.0,0.0,9.0,1.0,11.0,2.24,1.0,11.0,7.0,14.0,6.71,7.0,0.0,8.0,6.0,6.08,9.0,6.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,16.64
6,17.0,0.0,0.0,13.0,21.4,0.0,13.0,0.0,26.0,13.0,0.0,26.0,17.0,38.0,20.81,17.0,0.0,17.0,11.0,11.0,19.0,11.0,14.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.49
6,21.0,0.0,0.0,7.0,22.14,0.0,7.0,0.0,14.0,7.0,0.0,14.0,21.0,22.0,22.47,21.0,0.0,23.0,7.0,7.28,24.0,7.0,20.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.56
6,11.0,0.0,5.0,4.0,7.21,5.0,4.0,0.0,8.0,6.4,0.0,8.0,0.0,15.0,7.0,0.0,15.0,5.0,19.0,6.4,5.0,19.0,11.0,22.0,6.71,11.0,0.0,10.0,10.0,10.05,11.0,10.0,6.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,24.6
6,13.0,0.0,7.0,4.0,7.21,7.0,4.0,0.0,8.0,8.06,0.0,8.0,0.0,17.0,9.0,0.0,17.0,7.0,21.0,8.06,7.0,21.0,13.0,26.0,7.81,13.0,0.0,13.0,9.0,9.0,14.0,9.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,29.53
6,22.0,0.0,3.0,11.0,21.95,3.0,11.0,0.0,22.0,11.4,0.0,22.0,3.0,33.0,11.4,3.0,33.0,22.0,44.0,21.95,22.0,0.0,22.0,6.0,6.0,24.0,6.0,19.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.12
6,25.0,0.0,3.0,6.0,22.8,3.0,6.0,0.0,13.0,7.62,0.0,13.0,3.0,19.0,6.71,3.0,19.0,25.0,26.0,23.09,25.0,0.0,26.0,6.0,6.08,27.0,6.0,22.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.48
6,9.0,0.0,1.0,4.0,8.94,1.0,4.0,0.0,7.0,3.16,0.0,7.0,1.0,11.0,4.12,1.0,11.0,9.0,14.0,8.54,9.0,0.0,10.0,7.0,7.07,11.0,7.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8
6,24.0,0.0,7.0,5.0,17.72,7.0,5.0,0.0,10.0,8.6,0.0,10.0,0.0,20.0,10.0,0.0,20.0,7.0,25.0,8.6,7.0,25.0,24.0,30.0,17.72,24.0,0.0,24.0,7.0,7.0,26.0,7.0,19.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,39.7
6,42.0,0.0,0.0,15.0,44.6,0.0,15.0,0.0,30.0,15.0,0.0,30.0,42.0,44.0,44.27,42.0,0.0,41.0,7.0,7.07,42.0,7.0,37.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.83
6,19.0,0.0,2.0,10.0,19.72,2.0,10.0,0.0,19.0,9.22,0.0,19.0,2.0,29.0,10.2,2.0,29.0,19.0,38.0,19.24,19.0,0.0,21.0,8.0,8.25,22.0,8.0,18.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.91
6,30.0,0.0,0.0,13.0,32.7,0.0,13.0,0.0,26.0,13.0,0.0,26.0,30.0,38.0,32.31,30.0,0.0,30.0,7.0,7.0,31.0,7.0,26.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.04
6,14.0,0.0,2.0,7.0,13.89,2.0,7.0,0.0,14.0,7.28,0.0,14.0,2.0,21.0,7.28,2.0,21.0,14.0,28.0,13.89,14.0,0.0,16.0,10.0,10.2,18.0,10.0,12.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.29
6,10.0,0.0,7.0,2.0,3.61,7.0,2.0,0.0,4.0,7.28,0.0,4.0,0.0,8.0,4.0,0.0,8.0,7.0,10.0,7.28,7.0,10.0,10.0,12.0,3.61,10.0,0.0,8.0,11.0,11.18,11.0,11.0,7.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,16.28
6,14.0,0.0,7.0,5.0,8.6,7.0,5.0,0.0,10.0,8.6,0.0,10.0,0.0,19.0,9.0,0.0,19.0,7.0,24.0,8.6,7.0,24.0,14.0,28.0,8.06,14.0,0.0,14.0,11.0,11.0,14.0,11.0,9.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,31.3
